ID,ss,full_head,noneck,
CQ500CT182_CT-PRE-CONTRAST-THIN.png,1,1,1,
CQ500CT183_CT-1.25-MMC.png,0,1,0,
CQ500CT183_CT-1.25.png,0,1,0,
CQ500CT183_CT-C-THIN.png,0,1,0,
CQ500CT183_CT-C.png,0,1,0,
CQ500CT183_CT-PLAIN-THIN.png,0,1,0,
CQ500CT183_CT-Plain.png,1,1,1,
CQ500CT184_CT-55mm-Plain.png,1,1,1,
CQ500CT184_CT-Thin-Plain.png,1,1,1,
CQ500CT185_CT-55mm-Plain.png,1,1,1,
CQ500CT185_CT-Thin-Plain.png,1,1,1,
CQ500CT186_CT-PRE-CONTRAST-5MM-STD.png,1,1,1,
CQ500CT186_CT-PRE-CONTRAST-BONE.png,1,1,1,
CQ500CT186_CT-PRE-CONTRAST-THIN.png,1,1,1,
CQ500CT187_CT-55mm-Plain.png,1,1,1,
CQ500CT187_CT-Thin-Plain.png,1,1,1,
CQ500CT188_CT-0.625mm-2.png,1,1,1,
CQ500CT188_CT-0.625mm-3.png,1,1,1,
CQ500CT188_CT-0.625mm.png,1,1,1,
CQ500CT188_CT-5mm-2.png,1,1,1,
CQ500CT188_CT-5mm-3.png,1,1,1,
CQ500CT188_CT-5mm.png,1,1,1,
CQ500CT189_CT-PLAIN-THIN.png,0,0,0,
CQ500CT189_CT-Plain.png,1,1,1,
CQ500CT190_CT-55mm-Plain.png,0,1,1,
CQ500CT190_CT-Thin-Plain.png,0,1,1,
CQ500CT191_CT-PRE-CONTRAST-5MM-STD.png,1,1,1,
CQ500CT191_CT-PRE-CONTRAST-BONE.png,1,1,1,
CQ500CT191_CT-PRE-CONTRAST-THIN.png,1,1,1,
CQ500CT192_CT-PRE-CONTRAST-5MM-STD.png,1,1,1,
CQ500CT192_CT-PRE-CONTRAST-BONE.png,1,1,1,
CQ500CT192_CT-PRE-CONTRAST-THIN.png,1,1,1,
CQ500CT193_CT-0.625mm.png,1,1,1,
CQ500CT193_CT-5mm.png,1,1,1,
CQ500CT194_CT-5mm-POST-CONTRAST.png,1,1,1,
CQ500CT194_CT-PRE-CONTRAST-5MM-STD.png,1,1,1,
CQ500CT194_CT-PRE-CONTRAST-BONE.png,1,1,1,
CQ500CT194_CT-PRE-CONTRAST-THIN.png,1,1,1,
CQ500CT195_CT-PRE-CONTRAST-5MM-STD.png,1,1,1,
CQ500CT195_CT-PRE-CONTRAST-BONE.png,1,1,1,
CQ500CT195_CT-PRE-CONTRAST-THIN.png,1,1,1,
CQ500CT196_CT-0.625mm.png,1,1,1,
CQ500CT196_CT-5mm.png,1,1,1,
CQ500CT197_CT-Plain.png,1,0,1,
CQ500CT198_CT-55mm-Plain.png,0,1,1,
CQ500CT198_CT-Thin-Plain.png,0,1,1,
CQ500CT199_CT-Plain-3mm.png,1,1,1,
CQ500CT200_CT-55mm-Plain.png,1,1,1,
CQ500CT200_CT-Thin-Plain.png,1,1,1,
CQ500CT201_CT-BONE-THIN.png,0,1,1,
CQ500CT201_CT-PLAIN-THIN.png,1,1,1,
CQ500CT202_CT-4cc-sec-150cc-D3D-on-2.png,1,1,1,
CQ500CT202_CT-4cc-sec-150cc-D3D-on.png,1,1,1,
CQ500CT202_CT-PLAIN-THIN.png,1,1,1,
CQ500CT202_CT-Plain.png,1,1,1,
CQ500CT203_CT-Plain-3mm.png,1,1,1,
CQ500CT203_CT-Plain-THIN.png,1,1,1,
CQ500CT204_CT-BONE.png,0,1,1,
CQ500CT204_CT-PLAIN-THIN.png,1,1,1,
CQ500CT205_CT-PRE-CONTRAST-5MM-STD.png,1,1,1,
CQ500CT205_CT-PRE-CONTRAST-BONE.png,1,1,1,
CQ500CT205_CT-PRE-CONTRAST-THIN.png,1,1,1,
CQ500CT206_CT-BONE-THIN-2.png,0,0,0,
CQ500CT206_CT-BONE-THIN.png,0,1,1,
CQ500CT206_CT-PLAIN-THIN.png,1,1,1,
CQ500CT206_CT-SOFT-THIN.png,0,0,0,
CQ500CT207_CT-0.625mm.png,1,1,1,
CQ500CT207_CT-5mm.png,1,1,1,
CQ500CT208_CT-2.55mm.png,1,1,1,
CQ500CT209_CT-Plain-3mm.png,1,1,1,
CQ500CT210_CT-Plain-3mm.png,1,1,1,
CQ500CT210_CT-Plain-THIN.png,1,1,1,
CQ500CT211_CT-0.625mm-2.png,1,1,1,
CQ500CT211_CT-0.625mm-3.png,0,0,0,
CQ500CT211_CT-0.625mm.png,0,0,0,
CQ500CT211_CT-5mm-2.png,0,0,0,
CQ500CT211_CT-5mm-3.png,1,1,1,
CQ500CT211_CT-5mm.png,0,0,0,
CQ500CT212_CT-55mm-Plain.png,1,1,1,
CQ500CT212_CT-Thin-Plain.png,1,0,1,
CQ500CT213_CT-55mm-Plain.png,1,1,1,
CQ500CT213_CT-Thin-Plain.png,1,1,1,
CQ500CT214_CT-55mm-Plain.png,1,1,1,
CQ500CT214_CT-Thin-Plain.png,1,1,1,
CQ500CT215_CT-4cc-sec-150cc-D3D-on-2.png,1,1,1,
CQ500CT215_CT-4cc-sec-150cc-D3D-on.png,1,1,1,
CQ500CT215_CT-PLAIN-THIN.png,1,1,1,
CQ500CT215_CT-Plain.png,1,1,1,
CQ500CT216_CT-0.625mm.png,1,1,1,
CQ500CT216_CT-5mm.png,1,1,1,
CQ500CT217_CT-55mm-Plain.png,1,1,1,
CQ500CT217_CT-Thin-Plain.png,1,1,1,
CQ500CT218_CT-PLAIN-THIN.png,1,1,1,
CQ500CT218_CT-Plain.png,1,1,1,
CQ500CT219_CT-0.625mm.png,1,1,1,
CQ500CT219_CT-5mm.png,1,1,1,
CQ500CT220_CT-PLAIN-THIN.png,1,1,1,
CQ500CT220_CT-Plain.png,1,1,1,
CQ500CT221_CT-4cc-sec-150cc-D3D-on-2.png,1,1,1,
CQ500CT221_CT-4cc-sec-150cc-D3D-on.png,1,1,1,
CQ500CT221_CT-PLAIN-THIN.png,1,1,1,
CQ500CT221_CT-Plain.png,0,1,1,
CQ500CT222_CT-PRE-CONTRAST-5MM-STD.png,1,1,1,
CQ500CT222_CT-PRE-CONTRAST-BONE.png,1,1,1,
CQ500CT222_CT-PRE-CONTRAST-THIN.png,1,1,1,
CQ500CT223_CT-PLAIN-THIN.png,1,0,1,
CQ500CT223_CT-Plain.png,1,0,1,
CQ500CT224_CT-Plain-3mm.png,1,1,1,
CQ500CT225_CT-4cc-sec-150cc-D3D-on-2.png,1,1,1,
CQ500CT225_CT-4cc-sec-150cc-D3D-on.png,1,1,1,
CQ500CT225_CT-PLAIN-THIN.png,1,1,1,
CQ500CT225_CT-Plain.png,1,1,1,
CQ500CT226_CT-0.625mm.png,1,1,1,
CQ500CT226_CT-5mm.png,1,1,1,
CQ500CT227_CT-55mm-Plain.png,1,1,1,
CQ500CT227_CT-Thin-Plain.png,1,1,1,
CQ500CT228_CT-4cc-sec-150cc-D3D-on-2.png,0,1,1,
CQ500CT228_CT-4cc-sec-150cc-D3D-on-3.png,1,1,1,
CQ500CT228_CT-4cc-sec-150cc-D3D-on.png,1,1,1,
CQ500CT228_CT-Plain.png,1,1,1,
CQ500CT229_CT-PRE-CONTRAST-5MM-STD.png,1,1,1,
CQ500CT229_CT-PRE-CONTRAST-BONE.png,1,1,1,
CQ500CT229_CT-PRE-CONTRAST-THIN.png,1,1,1,
CQ500CT230_CT-BONE-THIN-2.png,0,1,1,
CQ500CT230_CT-BONE-THIN.png,0,1,0,
CQ500CT230_CT-SOFT-THIN.png,0,1,0,
CQ500CT231_CT-55mm-Plain-2.png,1,1,1,
CQ500CT231_CT-55mm-Plain.png,1,1,1,
CQ500CT231_CT-Thin-Plain-2.png,1,1,1,
CQ500CT231_CT-Thin-Plain.png,1,1,1,
CQ500CT232_CT-55mm-Plain.png,1,1,1,
CQ500CT232_CT-Thin-Plain.png,1,1,1,
CQ500CT233_CT-PLAIN-THIN.png,1,1,1,
CQ500CT233_CT-Plain.png,1,1,1,
CQ500CT234_CT-55mm-Plain-2.png,1,1,1,
CQ500CT234_CT-55mm-Plain.png,1,1,1,
CQ500CT234_CT-Thin-Plain-2.png,0,1,1,
CQ500CT234_CT-Thin-Plain.png,0,1,1,
CQ500CT235_CT-55mm-Plain.png,1,1,1,
CQ500CT235_CT-Thin-Plain.png,1,1,1,
CQ500CT236_CT-0.625mm.png,0,0,0,
CQ500CT236_CT-5mm.png,1,1,1,
CQ500CT237_CT-PLAIN-THIN.png,1,1,1,
CQ500CT237_CT-Plain.png,1,1,1,
CQ500CT237_CT-POST-CONTRAST-2.png,0,0,0,
CQ500CT237_CT-POST-CONTRAST-3.png,1,1,1,
CQ500CT237_CT-POST-CONTRAST.png,1,1,1,
CQ500CT237_CT-THIN-PLAIN.png,0,0,0,
CQ500CT237_CT-THIN-STD.png,0,0,0,
CQ500CT238_CT-55mm-Plain.png,0,1,1,
CQ500CT238_CT-Thin-Plain.png,0,1,1,
CQ500CT239_CT-PRE-CONTRAST-5MM-STD.png,1,1,1,
CQ500CT239_CT-PRE-CONTRAST-BONE.png,1,1,1,
CQ500CT239_CT-PRE-CONTRAST-THIN.png,1,1,1,
CQ500CT240_CT-Plain-3mm.png,1,1,1,
CQ500CT241_CT-PLAIN-2.png,0,1,1,
CQ500CT241_CT-PLAIN-THIN-2.png,0,1,1,
CQ500CT241_CT-PLAIN-THIN.png,0,1,1,
CQ500CT241_CT-PLAIN.png,0,1,1,
CQ500CT242_CT-55mm-Plain.png,1,1,1,
CQ500CT242_CT-Thin-Plain.png,1,1,1,
CQ500CT243_CT-BONE-THIN.png,0,1,1,
CQ500CT243_CT-PLAIN-THIN.png,1,1,1,
CQ500CT243_CT-Plain.png,1,1,1,
CQ500CT243_CT-POST-CONTRAST-2.png,1,1,1,
CQ500CT243_CT-POST-CONTRAST.png,1,1,1,
CQ500CT244_CT-PLAIN-THIN.png,0,0,0,
CQ500CT244_CT-Plain.png,1,1,1,
CQ500CT245_CT-2.55mm.png,1,1,1,
CQ500CT246_CT-55mm-Plain.png,1,1,1,
CQ500CT246_CT-Thin-Plain.png,1,1,1,
CQ500CT247_CT-Plain-3mm.png,1,1,1,
CQ500CT248_CT-BONE.png,0,1,1,
CQ500CT248_CT-PLAIN-THIN.png,1,1,1,
CQ500CT248_CT-Plain.png,1,1,1,
CQ500CT249_CT-0.625mm.png,1,1,1,
CQ500CT249_CT-5mm.png,1,1,1,
CQ500CT250_CT-BONE.png,0,1,1,
CQ500CT250_CT-PLAIN-THIN.png,1,1,1,
CQ500CT250_CT-Plain.png,1,1,1,
CQ500CT251_CT-PLAIN-THIN.png,1,1,1,
CQ500CT251_CT-Plain.png,1,1,1,
CQ500CT252_CT-PRE-CONTRAST-5MM-STD.png,1,1,1,
CQ500CT252_CT-PRE-CONTRAST-BONE.png,1,1,1,
CQ500CT252_CT-PRE-CONTRAST-THIN.png,1,1,1,
CQ500CT253_CT-PLAIN-THIN.png,1,1,1,
CQ500CT253_CT-Plain.png,1,1,1,
CQ500CT254_CT-Plain.png,1,1,1,
CQ500CT255_CT-PLAIN-THIN.png,1,1,1,
CQ500CT255_CT-Plain.png,1,1,1,
CQ500CT256_CT-0.625mm.png,1,1,1,
CQ500CT256_CT-5mm.png,1,1,1,
CQ500CT257_CT-0.625mm.png,1,1,1,
CQ500CT257_CT-5mm.png,0,1,1,
CQ500CT258_CT-Plain.png,0,1,1,
CQ500CT259_CT-PLAIN-THIN.png,0,0,0,
CQ500CT259_CT-Plain.png,1,1,1,
CQ500CT260_CT-PRE-CONTRAST-5MM-STD.png,1,1,1,
CQ500CT260_CT-PRE-CONTRAST-BONE.png,1,1,1,
CQ500CT260_CT-PRE-CONTRAST-THIN.png,1,1,1,
CQ500CT261_CT-PRE-CONTRAST-5MM-STD.png,1,1,1,
CQ500CT261_CT-PRE-CONTRAST-BONE.png,1,1,1,
CQ500CT261_CT-PRE-CONTRAST-THIN.png,1,1,1,
CQ500CT262_CT-PLAIN-THIN.png,1,1,1,
CQ500CT262_CT-Plain.png,1,1,1,
CQ500CT263_CT-PLAIN-THIN.png,1,1,1,
CQ500CT263_CT-Plain.png,1,1,1,
CQ500CT264_CT-Plain-3mm.png,1,1,1,
CQ500CT265_CT-5mm-POST-CONTRAST.png,1,1,1,
CQ500CT265_CT-PRE-CONTRAST-5MM-STD.png,1,1,1,
CQ500CT265_CT-PRE-CONTRAST-BONE.png,1,1,1,
CQ500CT265_CT-PRE-CONTRAST-THIN.png,1,1,1,
CQ500CT266_CT-1.25MM.png,0,1,0,
CQ500CT266_CT-PLAIN-THIN.png,0,1,0,
CQ500CT266_CT-Plain.png,0,1,0,
CQ500CT267_CT-C-THIN.png,0,0,0,
CQ500CT267_CT-C.png,1,1,1,
CQ500CT267_CT-PLAIN-THIN.png,1,1,1,
CQ500CT267_CT-Plain.png,1,1,1,
CQ500CT268_CT-55mm-Plain.png,1,1,1,
CQ500CT268_CT-Thin-Plain.png,1,1,1,
CQ500CT269_CT-55mm-Plain.png,1,1,1,
CQ500CT269_CT-Thin-Plain.png,0,1,1,
CQ500CT270_CT-PLAIN-THIN.png,1,1,1,
CQ500CT270_CT-Plain.png,1,1,1,
CQ500CT271_CT-0.625mm.png,1,1,1,
CQ500CT271_CT-5mm.png,1,1,1,
CQ500CT272_CT-BONE-THIN.png,0,1,1,
CQ500CT272_CT-PLAIN-THIN.png,1,1,1,
CQ500CT273_CT-0.625mm.png,0,0,0,
CQ500CT273_CT-5mm.png,1,1,1,
CQ500CT274_CT-55mm-Plain.png,1,1,1,
CQ500CT274_CT-Thin-Plain.png,1,1,1,
CQ500CT275_CT-PRE-CONTRAST-5MM-STD.png,1,1,1,
CQ500CT275_CT-PRE-CONTRAST-BONE.png,1,1,1,
CQ500CT275_CT-PRE-CONTRAST-THIN.png,1,1,1,
CQ500CT276_CT-PRE-CONTRAST-BONE.png,0,0,0,
CQ500CT276_CT-PRE-CONTRAST-THIN.png,1,1,1,
CQ500CT277_CT-0.625mm-2.png,1,1,1,
CQ500CT277_CT-0.625mm-3.png,1,1,1,
CQ500CT277_CT-0.625mm.png,1,0,0,
CQ500CT277_CT-5mm-2.png,1,1,1,
CQ500CT277_CT-5mm-3.png,1,0,0,
CQ500CT277_CT-5mm.png,1,1,1,
CQ500CT278_CT-PRE-CONTRAST-5MM-STD.png,1,1,1,
CQ500CT278_CT-PRE-CONTRAST-BONE.png,1,1,1,
CQ500CT278_CT-PRE-CONTRAST-THIN.png,1,1,1,
CQ500CT279_CT-PLAIN-THIN.png,0,0,0,
CQ500CT279_CT-Plain.png,0,1,1,
CQ500CT280_CT-PLAIN-THIN.png,0,0,0,
CQ500CT280_CT-Plain.png,1,1,1,
CQ500CT281_CT-55mm-Plain-2.png,0,1,1,
CQ500CT281_CT-55mm-Plain.png,1,1,1,
CQ500CT281_CT-Thin-Plain.png,0,1,1,
CQ500CT282_CT-0.625mm.png,1,0,0,
CQ500CT282_CT-5mm.png,1,1,1,
CQ500CT283_CT-Plain-2.png,1,1,1,
CQ500CT283_CT-PLAIN-THIN-2.png,0,0,0,
CQ500CT283_CT-PLAIN-THIN.png,1,1,1,
CQ500CT283_CT-Plain.png,1,1,1,
CQ500CT284_CT-PRE-CONTRAST-5MM-STD.png,1,1,1,
CQ500CT284_CT-PRE-CONTRAST-BONE.png,1,1,1,
CQ500CT284_CT-PRE-CONTRAST-THIN.png,1,1,1,
CQ500CT285_CT-0.625mm.png,1,1,1,
CQ500CT285_CT-5mm.png,1,1,1,
CQ500CT286_CT-PRE-CONTRAST-5MM-STD.png,1,1,1,
CQ500CT286_CT-PRE-CONTRAST-BONE.png,1,1,1,
CQ500CT286_CT-PRE-CONTRAST-THIN.png,1,1,1,
CQ500CT287_CT-55mm-Plain.png,1,1,1,
CQ500CT287_CT-Thin-Plain.png,1,1,1,
CQ500CT288_CT-Plain-3mm.png,1,1,1,
CQ500CT289_CT-5mm-POST-CONTRAST.png,1,1,1,
CQ500CT289_CT-PRE-CONTRAST-5MM-STD.png,1,1,1,
CQ500CT289_CT-PRE-CONTRAST-BONE.png,1,1,1,
CQ500CT289_CT-PRE-CONTRAST-THIN.png,1,1,1,
CQ500CT290_CT-0.625mm.png,1,1,1,
CQ500CT290_CT-5mm.png,1,1,1,
CQ500CT291_CT-PLAIN-THIN.png,1,1,1,
CQ500CT291_CT-Plain.png,1,1,1,
CQ500CT292_CT-C-THIN.png,1,1,1,
CQ500CT292_CT-C.png,1,1,1,
CQ500CT292_CT-PLAIN-THIN.png,1,1,1,
CQ500CT292_CT-Plain.png,1,1,1,
CQ500CT293_CT-PLAIN-THIN.png,1,1,1,
CQ500CT293_CT-Plain.png,1,1,1,
CQ500CT294_CT-PLAIN-THIN.png,1,1,1,
CQ500CT294_CT-Plain.png,1,1,1,
CQ500CT295_CT-Plain-3mm.png,1,1,1,
CQ500CT296_CT-4cc-sec-150cc-D3D-on-2.png,1,1,1,
CQ500CT296_CT-4cc-sec-150cc-D3D-on.png,1,1,1,
CQ500CT296_CT-PLAIN-THIN.png,1,1,1,
CQ500CT296_CT-Plain.png,1,1,1,
CQ500CT297_CT-2.55mm.png,1,1,1,
CQ500CT298_CT-Thin-Bone.png,0,1,0,
CQ500CT298_CT-Thin-Stnd.png,0,1,0,
CQ500CT299_CT-55mm-Plain.png,1,1,1,
CQ500CT299_CT-POST-CONTRAST-2.png,1,1,1,
CQ500CT299_CT-POST-CONTRAST.png,1,1,1,
CQ500CT299_CT-Thin-Plain.png,1,1,1,
CQ500CT300_CT-55mm-Plain.png,1,1,1,
CQ500CT300_CT-Thin-Plain.png,0,1,1,
CQ500CT301_CT-PLAIN-THIN.png,1,1,1,
CQ500CT301_CT-Plain.png,1,1,1,
CQ500CT302_CT-55mm-Plain.png,1,1,1,
CQ500CT302_CT-Thin-Plain.png,1,1,1,
CQ500CT303_CT-PRE-CONTRAST-5MM-STD.png,1,1,1,
CQ500CT303_CT-PRE-CONTRAST-BONE.png,1,1,1,
CQ500CT303_CT-PRE-CONTRAST-THIN.png,1,1,1,
CQ500CT304_CT-Plain-3mm.png,1,1,1,
CQ500CT305_CT-55mm-Plain.png,0,1,1,
CQ500CT305_CT-Thin-Plain.png,0,1,1,
CQ500CT306_CT-Plain-3mm.png,0,1,1,
CQ500CT306_CT-Plain-THIN.png,0,1,1,
CQ500CT307_CT-PLAIN-THIN.png,0,0,0,
CQ500CT307_CT-Plain.png,0,1,0,
CQ500CT308_CT-PLAIN-THIN.png,1,1,1,
CQ500CT308_CT-Plain.png,1,1,1,
CQ500CT308_CT-POST-CONTRAST.png,1,0,1,
CQ500CT309_CT-BONE.png,0,1,1,
CQ500CT309_CT-PLAIN-THIN.png,1,1,1,
CQ500CT309_CT-Plain.png,1,1,1,
CQ500CT310_CT-55mm-Plain.png,1,1,1,
CQ500CT310_CT-Thin-Bone.png,0,0,0,
CQ500CT310_CT-Thin-Plain.png,1,1,1,
CQ500CT310_CT-Thin-Stand.png,0,0,0,
CQ500CT311_CT-PRE-CONTRAST-5MM-STD.png,1,1,1,
CQ500CT311_CT-PRE-CONTRAST-BONE.png,1,1,1,
CQ500CT311_CT-PRE-CONTRAST-THIN.png,1,1,1,
CQ500CT312_CT-PRE-CONTRAST-5MM-STD.png,1,1,1,
CQ500CT312_CT-PRE-CONTRAST-BONE.png,1,1,1,
CQ500CT312_CT-PRE-CONTRAST-THIN.png,1,1,1,
CQ500CT313_CT-BONE-2.png,0,0,0,
CQ500CT313_CT-BONE.png,0,1,1,
CQ500CT313_CT-PLAIN-THIN-2.png,0,0,0,
CQ500CT313_CT-PLAIN-THIN.png,1,1,1,
CQ500CT313_CT-Plain.png,1,1,1,
CQ500CT314_CT-PLAIN-THIN.png,1,1,1,
CQ500CT314_CT-Plain.png,1,1,1,
CQ500CT315_CT-PLAIN-THIN.png,0,0,0,
CQ500CT315_CT-Plain.png,1,1,1,
CQ500CT316_CT-0.625mm-2.png,1,0,1,
CQ500CT316_CT-0.625mm.png,1,1,1,
CQ500CT316_CT-5mm-2.png,1,0,1,
CQ500CT316_CT-5mm.png,1,1,1,
CQ500CT317_CT-PLAIN-THIN.png,1,0,1,
CQ500CT317_CT-Plain.png,1,1,1,
CQ500CT318_CT-55mm-Plain.png,1,1,1,
CQ500CT318_CT-Thin-Plain.png,0,1,1,
CQ500CT319_CT-0.625mm.png,1,1,1,
CQ500CT319_CT-5mm.png,1,1,1,
CQ500CT320_CT-55mm-Plain.png,1,1,1,
CQ500CT320_CT-Thin-Plain.png,1,0,1,
CQ500CT321_CT-55mm-Plain.png,1,1,1,
CQ500CT321_CT-Thin-Plain.png,1,0,1,
CQ500CT322_CT-Plain-3mm.png,1,1,1,
CQ500CT322_CT-Plain-THIN.png,1,1,1,
CQ500CT323_CT-PLAIN-THIN.png,1,1,1,
CQ500CT323_CT-Plain.png,1,1,1,
CQ500CT324_CT-PRE-CONTRAST-5MM-STD.png,1,1,1,
CQ500CT324_CT-PRE-CONTRAST-BONE.png,1,1,1,
CQ500CT324_CT-PRE-CONTRAST-THIN.png,1,1,1,
CQ500CT325_CT-BONE.png,0,1,1,
CQ500CT325_CT-PLAIN-THIN-2.png,1,1,1,
CQ500CT325_CT-PLAIN-THIN.png,0,1,0,
CQ500CT325_CT-Plain.png,1,1,1,
CQ500CT326_CT-2.55mm-2.png,1,1,1,
CQ500CT326_CT-2.55mm.png,1,1,1,
CQ500CT327_CT-PLAIN-THIN.png,1,0,1,
CQ500CT327_CT-Plain.png,1,1,1,
CQ500CT328_CT-0.625mm.png,1,1,1,
CQ500CT328_CT-5mm.png,1,1,1,
CQ500CT329_CT-BONE.png,0,0,0,
CQ500CT329_CT-HRCT.png,0,0,0,
CQ500CT329_CT-PLAIN-THIN.png,1,1,1,
CQ500CT329_CT-Plain.png,1,1,1,
CQ500CT330_CT-PRE-CONTRAST-5MM-STD.png,1,1,1,
CQ500CT330_CT-PRE-CONTRAST-BONE.png,1,1,1,
CQ500CT330_CT-PRE-CONTRAST-THIN.png,1,1,1,
CQ500CT331_CT-PLAIN-THIN.png,1,0,1,
CQ500CT331_CT-Plain.png,1,1,1,
CQ500CT332_CT-BONE.png,0,1,1,
CQ500CT332_CT-Plain.png,0,1,1,
CQ500CT332_CT-Thin-Soft.png,1,1,1,
CQ500CT333_CT-PRE-CONTRAST-5MM-STD.png,1,1,1,
CQ500CT333_CT-PRE-CONTRAST-BONE.png,1,1,1,
CQ500CT333_CT-PRE-CONTRAST-THIN.png,1,1,1,
CQ500CT334_CT-Plain-3mm.png,0,1,0,
CQ500CT335_CT-PLAIN-THIN.png,0,0,0,
CQ500CT335_CT-Plain.png,1,1,1,
CQ500CT336_CT-POST-CONTRAST-2.png,1,1,1,
CQ500CT336_CT-POST-CONTRAST.png,1,1,1,
CQ500CT337_CT-2.55mm-2.png,1,1,1,
CQ500CT337_CT-2.55mm-3.png,1,1,1,
CQ500CT337_CT-2.55mm-4.png,1,1,1,
CQ500CT337_CT-2.55mm.png,1,1,1,
CQ500CT338_CT-Plain-2.png,1,1,1,
CQ500CT338_CT-PLAIN-THIN-2.png,1,1,1,
CQ500CT338_CT-PLAIN-THIN.png,0,0,0,
CQ500CT338_CT-Plain.png,0,0,0,
CQ500CT339_CT-BONE-THIN.png,0,1,1,
CQ500CT339_CT-PLAIN-THIN.png,1,1,1,
CQ500CT340_CT-55mm-Plain.png,1,1,1,
CQ500CT340_CT-Thin-Plain.png,0,1,1,
CQ500CT341_CT-PLAIN-THIN.png,1,1,1,
CQ500CT341_CT-Plain.png,1,1,1,
CQ500CT341_CT-POST-CONTRAST-2.png,1,1,1,
CQ500CT341_CT-POST-CONTRAST.png,1,1,1,
CQ500CT342_CT-0.625mm.png,1,1,1,
CQ500CT342_CT-5mm.png,1,1,1,
CQ500CT343_CT-Thin-Plain.png,1,1,1,
CQ500CT344_CT-PLAIN-THIN.png,1,1,1,
CQ500CT344_CT-Plain.png,1,1,1,
CQ500CT345_CT-0.625mm-2.png,1,1,1,
CQ500CT345_CT-0.625mm.png,0,0,0,
CQ500CT345_CT-5mm-2.png,1,1,1,
CQ500CT345_CT-5mm.png,0,0,0,
CQ500CT346_CT-0.625mm.png,0,1,1,
CQ500CT346_CT-5mm.png,0,1,1,
CQ500CT347_CT-PLAIN-THIN.png,1,1,1,
CQ500CT347_CT-Plain.png,1,1,1,
CQ500CT348_CT-4cc-sec-150cc-D3D-on-2.png,1,1,1,
CQ500CT348_CT-4cc-sec-150cc-D3D-on.png,1,1,1,
CQ500CT348_CT-PLAIN-THIN.png,1,1,1,
CQ500CT348_CT-Plain.png,1,1,1,
CQ500CT349_CT-PRE-CONTRAST-5MM-STD.png,1,1,1,
CQ500CT349_CT-PRE-CONTRAST-BONE.png,1,1,1,
CQ500CT349_CT-PRE-CONTRAST-THIN.png,0,1,1,
CQ500CT350_CT-PLAIN-THIN.png,0,0,0,
CQ500CT350_CT-Plain.png,1,1,1,
CQ500CT351_CT-PLAIN-THIN.png,0,0,0,
CQ500CT351_CT-Plain.png,1,1,1,
CQ500CT352_CT-3D-CT-HEADORBIT.png,0,0,0,
CQ500CT352_CT-PLAIN-THIN.png,0,0,0,
CQ500CT352_CT-Plain.png,1,1,1,
CQ500CT353_CT-PRE-CONTRAST-5MM-STD.png,1,1,1,
CQ500CT353_CT-PRE-CONTRAST-BONE.png,1,1,1,
CQ500CT353_CT-PRE-CONTRAST-THIN.png,1,1,1,
CQ500CT354_CT-BONE-THIN.png,0,1,1,
CQ500CT354_CT-PLAIN-THIN.png,1,1,1,
CQ500CT355_CT-PRE-CONTRAST-5MM-STD.png,1,1,1,
CQ500CT355_CT-PRE-CONTRAST-BONE.png,1,1,1,
CQ500CT355_CT-PRE-CONTRAST-THIN.png,1,1,1,
CQ500CT355_CT-THIN-BONE-PNS-55.png,0,0,0,
CQ500CT355_CT-THIN-BONE-PNS.png,0,0,0,
CQ500CT355_CT-THIN-BONE.png,1,1,1,
CQ500CT356_CT-Plain-2.png,1,1,1,
CQ500CT356_CT-PLAIN-THIN.png,1,1,1,
CQ500CT356_CT-Plain.png,1,1,1,
CQ500CT357_CT-0.625mm.png,1,1,1,
CQ500CT357_CT-5mm.png,1,1,1,
CQ500CT358_CT-Plain-3mm.png,1,1,1,
CQ500CT359_CT-55mm-Plain.png,0,1,1,
CQ500CT359_CT-Thin-Plain.png,0,1,1,
CQ500CT360_CT-PRE-CONTRAST-5MM-STD.png,1,1,1,
CQ500CT360_CT-PRE-CONTRAST-BONE.png,1,1,1,
CQ500CT360_CT-PRE-CONTRAST-THIN.png,1,1,1,
CQ500CT361_CT-0.625mm.png,1,1,1,
CQ500CT361_CT-5mm.png,1,1,1,
CQ500CT362_CT-55mm-Plain.png,1,1,1,
CQ500CT362_CT-Thin-Plain.png,1,1,1,
CQ500CT363_CT-PLAIN-THIN.png,1,1,1,
CQ500CT363_CT-Plain.png,1,1,1,
CQ500CT364_CT-Plain-3mm.png,1,1,1,
CQ500CT365_CT-55mm-Plain.png,1,1,1,
CQ500CT365_CT-Thin-Plain-2.png,0,0,0,
CQ500CT365_CT-Thin-Plain.png,1,1,1,
CQ500CT366_CT-Plain-3mm.png,1,1,1,
CQ500CT366_CT-Plain-THIN.png,1,1,1,
CQ500CT367_CT-55mm-Plain-2.png,1,1,1,
CQ500CT367_CT-55mm-Plain.png,1,1,1,
CQ500CT367_CT-Thin-Plain-2.png,1,1,1,
CQ500CT367_CT-Thin-Plain.png,1,1,1,
CQ500CT368_CT-PLAIN-THIN.png,1,1,1,
CQ500CT368_CT-Plain.png,1,1,1,
CQ500CT368_CT-POST-CONTRAST-2.png,1,1,1,
CQ500CT368_CT-POST-CONTRAST.png,1,1,1,
CQ500CT369_CT-C-2.png,0,0,0,
CQ500CT369_CT-C-THIN-2.png,1,1,1,
